k,Inertia,Silhouette,Davies-Bouldin,Calinski-Harabasz
2,46.45769222557242,0.3640418876262255,1.0564402060782785,14.130557230961239
3,30.863530041248872,0.38193985445433604,0.7470445643575792,15.730578093218563
4,21.154748813566677,0.4035858333405631,0.6359633790602472,17.817122842097472
5,15.727733708335926,0.284834728891281,0.7882053143195302,18.84323176842984
6,12.896258271124562,0.2642495218644857,0.6963243066773966,18.29943334014416
7,10.714659129136372,0.2573567834735536,0.6306565701010155,17.9992681323998
8,9.402706872549548,0.1956435359621922,0.7645913068292068,16.942750001708266
9,7.288617815773069,0.2170260805565341,0.6687008903207912,18.580033662265798
10,6.0327148574781955,0.19512903845613758,0.7331289467476296,19.053689417302575
